id	v1_100_S_mapping	v1_100_S_precision	v1_150_S_mapping	v1_150_S_precision	v1_300_S_mapping	v1_300_S_precision	v1v2_600_P_mapping	v1v2_600_P_precision	v1v3_600_P_mapping	v1v3_600_P_precision	v3_100_S_mapping	v3_100_S_precision	v3_150_S_mapping	v3_150_S_precision	v3_300_S_mapping	v3_300_S_precision	v3_300_P_mapping	v3_300_P_precision	v3v4_600_P_mapping	v3v4_600_P_precision	v3v5_600_P_mapping	v3v5_600_P_precision	v4_100_S_mapping	v4_100_S_precision	v4_150_S_mapping	v4_150_S_precision	v4_300_S_mapping	v4_300_S_precision	v4_300_P_mapping	v4_300_P_precision	v4v5_600_P_mapping	v4v5_600_P_precision	v4v6_600_P_mapping	v4v6_600_P_precision	v5_100_S_mapping	v5_100_S_precision	v5_150_S_mapping	v5_150_S_precision	v5_300_S_mapping	v5_300_S_precision	v5_200_P_mapping	v5_200_P_precision	v5v6_300_P_mapping	v5v6_300_P_precision	v6_100_S_mapping	v6_100_S_precision	v6_150_S_mapping	v6_150_S_precision	v6_300_S_mapping	v6_300_S_precision	v6_200_P_mapping	v6_200_P_precision	v6v8_600_P_mapping	v6v8_600_P_precision	v7_100_S_mapping	v7_100_S_precision	v7_150_S_mapping	v7_150_S_precision	v7_300_S_mapping	v7_300_S_precision	v7v8_600_P_mapping	v7v8_600_P_precision	v7v9_600_P_mapping	v7v9_600_P_precision
o__Campylobacterales;	0.361558	0.267235	0.378182	0.291881	0.374026	0.292694	0.361558	0.283619	0.346494	0.273	0.908052	0.639772	0.965195	0.720135	0.951169	0.739471	0.885714	0.663206	0.844675	0.657041	0.003636	0.003145	0.901299	0.683397	0.946494	0.725907	0.934545	0.724577	0.868571	0.672254	0.004156	0.003567	0.014026	0.010805	0.895065	0.672546	0.93974	0.710218	0.924675	0.718422	0.003117	0.002183	0.017143	0.013049	0.003636	0.001492	0.003636	0.002702	0.003117	0.002528	0.002597	0.000994	0.002078	0.001784	0.907013	0.662143	0.957922	0.725387	0.944416	0.730039	0.830649	0.641931	0.452468	0.353456
o__Cardiobacteriales;	0.049724	0.043462	0.055249	0.047943	0.055249	0.047943	0.049724	0.043462	0.055249	0.047943	0.872928	0.529488	0.911602	0.626993	0.917127	0.643907	0.834254	0.570098	0.856354	0.599552	0.469613	0.325778	0.856354	0.57231	0.906077	0.627182	0.889503	0.619581	0.845304	0.587626	0.834254	0.580583	0.756906	0.520698	0.906077	0.620296	0.955801	0.65868	0.950276	0.664952	0.812155	0.549958	0.900552	0.630463	0.867403	0.583575	0.900552	0.601742	0.889503	0.619667	0.839779	0.554331	0.701657	0.477806	0.895028	0.600467	0.950276	0.643557	0.950276	0.65911	0.756906	0.50706	0.530387	0.321308
o__Catenulisporales;	0	0	0	0	0	0	0	0	0	0	0.5	0.149465	0.5	0.383155	0.5	0.5	0.5	0.383155	0.333333	0.333333	0.333333	0.333333	1	0.968517	1	0.968517	1	0.968517	1	0.968517	1	0.968517	1	0.968517	1	0.851672	1	0.851672	1	0.851672	1	0.851672	1	0.851672	0.833333	0.716488	0.833333	0.716488	0.833333	0.833333	0.833333	0.716488	0.666667	0.666667	0.833333	0.685005	1	0.968517	1	1	1	1	0.5	0.5
o__Caulobacterales;	0.298039	0.209958	0.305882	0.22629	0.298039	0.233623	0.282353	0.219058	0.266667	0.209638	0.911765	0.628811	0.945098	0.67896	0.931373	0.723262	0.878431	0.629744	0.762745	0.599392	0.729412	0.56908	0.909804	0.663108	0.954902	0.725438	0.941176	0.72043	0.815686	0.623582	0.884314	0.682092	0.811765	0.635231	0.829412	0.587695	0.864706	0.617218	0.85098	0.659676	0.768627	0.544847	0.819608	0.634183	0.005882	0.004771	0.005882	0.004771	0.005882	0.004771	0.001961	0.001591	0.003922	0.003181	0.923529	0.635548	0.954902	0.686053	0.931373	0.709084	0.741176	0.56331	0.445098	0.344433
o__Cellvibrionales;	0.385185	0.202081	0.403704	0.286805	0.4	0.315857	0.385185	0.30384	0.333333	0.266774	0.9	0.385199	0.97037	0.747217	0.944444	0.77108	0.885185	0.691268	0.844444	0.697024	0.422222	0.348061	0.907407	0.602751	0.944444	0.735793	0.914815	0.734267	0.814815	0.653857	0.866667	0.699174	0.803704	0.651199	0.866667	0.545404	0.911111	0.603646	0.881481	0.681467	0.87037	0.559811	0.840741	0.642032	0.855556	0.566263	0.911111	0.61893	0.87037	0.698867	0.788889	0.508377	0.751852	0.608226	0.925926	0.432825	0.966667	0.573292	0.948148	0.746204	0.837037	0.65288	0.52963	0.421591
o__Cenarchaeales;	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.892139	0.68324	0.936015	0.72112	0.914077	0.71612	0.819013	0.641639	0.868373	0.681403	0.575868	0.473844	0.86106	0.663078	0.906764	0.701464	0.884826	0.690061	0.850091	0.658824	0.636197	0.519111	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
o__Cerasicoccales;	0.367347	0.260398	0.367347	0.260398	0.346939	0.247601	0	0	0.346939	0.247601	0.938776	0.630308	0.979592	0.684319	0.979592	0.697712	0.959184	0.667767	0.836735	0.603561	0.571429	0.410905	0.959184	0.675278	0.979592	0.688075	0.979592	0.691831	0.836735	0.579715	0.918367	0.662261	0.795918	0.570454	0	0	0	0	0	0	0	0	0	0	0.877551	0.606124	0.938776	0.654969	0.938776	0.661666	0.77551	0.527115	0.795918	0.564572	0.918367	0.627963	0.938776	0.651213	0.938776	0.661666	0.816327	0.573614	0.244898	0.164835
o__Cercozoa;	0.272727	0.125077	0.363636	0.16677	0.272727	0.125077	0.363636	0.16677	0.272727	0.125077	0.818182	0.428078	0.818182	0.456492	0.818182	0.456492	0.727273	0.4148	0.454545	0.208462	0.727273	0.4148	0.909091	0.498186	1	0.539878	1	0.539878	0.818182	0.375232	1	0.539878	1	0.539878	0.090909	0.041692	0.090909	0.041692	0.090909	0.041692	0.090909	0.041692	0.090909	0.041692	0.909091	0.466141	0.818182	0.424449	0.727273	0.382757	0.818182	0.424449	0.818182	0.424449	1	0.539878	1	0.539878	1	0.539878	1	0.539878	0.454545	0.208462
o__Chitinivibrionales;	0.2	0.16222	0.2	0.16222	0.2	0.16222	0.2	0.16222	0.2	0.16222	0.6	0.449854	0.8	0.68666	0.8	0.68666	0.8	0.68666	0.8	0.68666	0	0	1	0.84888	1	0.84888	1	0.84888	1	0.84888	0	0	0.6	0.52444	1	0.84888	1	0.84888	1	0.84888	0	0	1	0.84888	0.6	0.52444	0.6	0.52444	0.6	0.52444	0.6	0.52444	0.4	0.36222	1	0.84888	1	0.84888	1	0.84888	1	0.84888	0.2	0.2
o__Chlamydiales;	0.052632	0.045175	0.052632	0.045175	0.052632	0.045175	0	0	0	0	0.802632	0.645749	0.789474	0.656652	0.815789	0.670873	0.013158	0.010672	0.789474	0.654167	0	0	0	0	0.013158	0.010672	0.013158	0.010672	0.013158	0.010672	0	0	0	0	0.921053	0.758725	0.973684	0.796776	0.921053	0.761415	0.013158	0.013158	0.894737	0.744978	0.736842	0.618664	0.736842	0.616243	0.75	0.62443	0.644737	0.543894	0.723684	0.60557	0.921053	0.754151	0.960526	0.793561	0.947368	0.794854	0.894737	0.744978	0.434211	0.384565
o__Chloracidobacterales;	0.333333	0.270366	0.333333	0.270366	0.333333	0.270366	0.333333	0.270366	0.166667	0.135184	1	0.8111	1	0.8111	1	0.8111	0.833333	0.675916	1	0.8111	0.833333	0.675916	0.833333	0.645245	0.833333	0.675916	0.833333	0.675916	0.666667	0.540734	0.666667	0.540734	0.5	0.40555	0.833333	0.675916	1	0.8111	1	0.8111	0.666667	0.540734	0.666667	0.540734	0.833333	0.645245	1	0.780428	1	0.8111	0.5	0.374878	0.833333	0.675916	1	0.8111	1	0.8111	0.833333	0.675916	0.833333	0.675916	0.166667	0.135184
o__Chlorobiales;	0.623188	0.463218	0.623188	0.479361	0.637681	0.501856	0.623188	0.4901	0	0	0.869565	0.611955	0.898551	0.675825	0.869565	0.67653	0	0	0.84058	0.655758	0.623188	0.489959	0	0	0	0	0	0	0	0	0	0	0	0	0.942029	0.697684	0.956522	0.714915	0.971014	0.772363	0.855072	0.637892	0.913043	0.722605	0.898551	0.675514	0.942029	0.71085	0.942029	0.748923	0.84058	0.625757	0.826087	0.660077	0.927536	0.690247	0.971014	0.756219	0.971014	0.7751	0.927536	0.737098	0.666667	0.522628
o__Chloroflexales;	0.123077	0.096996	0.123077	0.096996	0.123077	0.098412	0.107692	0.085933	0.1	0.08111	0.884615	0.649442	0.930769	0.701662	0.923077	0.69955	0.846154	0.638694	0.838462	0.64342	0.669231	0.510366	0.830769	0.622327	0.907692	0.683184	0.892308	0.677664	0.838462	0.638117	0.815385	0.621954	0.715385	0.54509	0.907692	0.678698	0.946154	0.71119	0.938462	0.709198	0.861538	0.649516	0.838462	0.635046	0.546154	0.396981	0.576923	0.421818	0.561538	0.416058	0.492308	0.362857	0.469231	0.348229	0.907692	0.672167	0.953846	0.713729	0.953846	0.722102	0.869231	0.654887	0.192308	0.151734
o__Chloroherpetales;	0.090909	0.090909	0.090909	0.090909	0.090909	0.090909	0.090909	0.090909	0	0	0.545455	0.409401	0.636364	0.499867	0.636364	0.516598	0	0	0.636364	0.516598	0.272727	0.204479	0	0	0	0	0	0	0	0	0	0	0	0	0.909091	0.704346	0.909091	0.704346	1	0.778082	0.818182	0.64734	0.909091	0.704346	0.727273	0.540143	0.818182	0.61388	0.818182	0.63061	0.727273	0.540143	0.818182	0.63061	0.727273	0.573604	0.818182	0.63061	0.727273	0.556874	0.818182	0.61388	0.181818	0.164645
o__Chlorophyta;	0.274854	0.177096	0.304094	0.198779	0.304094	0.204627	0.280702	0.188672	0.28655	0.1985	0.614035	0.369987	0.643275	0.412694	0.625731	0.421405	0.526316	0.346265	0.28655	0.170843	0.45614	0.318631	0.894737	0.601365	0.918129	0.626079	0.912281	0.624473	0.467836	0.300962	0.830409	0.572558	0.754386	0.527238	0.005848	0.002682	0.005848	0.002682	0.005848	0.002682	0.005848	0.002682	0.005848	0.002682	0.438596	0.275434	0.461988	0.29139	0.444444	0.283292	0.403509	0.248888	0.339181	0.210913	0.795322	0.495954	0.836257	0.529424	0.818713	0.528776	0.684211	0.444012	0.391813	0.259189
o__Chromatiales;	0.410631	0.229423	0.431894	0.268721	0.42392	0.269402	0.403987	0.257248	0.366113	0.234776	0.904983	0.395669	0.950166	0.612753	0.934219	0.611722	0.886379	0.571512	0.840532	0.551892	0.339535	0.219852	0.899003	0.564996	0.942857	0.612505	0.925581	0.604691	0.865116	0.563393	0.864452	0.565982	0.779402	0.508523	0.89103	0.561172	0.929568	0.590155	0.916944	0.595425	0.848505	0.535801	0.865116	0.560731	0.80598	0.461946	0.844518	0.49363	0.827907	0.530265	0.746179	0.420097	0.708306	0.458089	0.917608	0.491301	0.966777	0.58368	0.952824	0.618092	0.858472	0.552847	0.477076	0.298654
o__Chroococcales;	0.288425	0.194487	0.301708	0.226686	0.294118	0.225982	0.273245	0.209034	0.26186	0.199808	0.918406	0.47925	0.963947	0.696175	0.946869	0.725829	0.903226	0.653902	0.666034	0.507914	0.681214	0.524401	0.895636	0.669328	0.943074	0.714073	0.931689	0.713057	0.669829	0.507127	0.857685	0.658211	0.772296	0.596169	0.001898	0.00119	0.001898	0.00119	0.001898	0.00119	0.001898	0.00119	0.001898	0.00119	0.855787	0.625167	0.899431	0.661565	0.880455	0.66479	0.810247	0.591051	0.641366	0.494803	0.899431	0.545067	0.956357	0.691372	0.948767	0.712894	0.705882	0.534407	0.404175	0.311395
o__Chrysiogenales;	0.333333	0.333333	0.333333	0.333333	0.333333	0.333333	0.333333	0.333333	0.333333	0.333333	1	0.8111	1	0.874067	0.666667	0.6037	1	0.874067	0.666667	0.6037	0.333333	0.333333	1	0.874067	1	0.874067	1	0.874067	1	0.874067	1	0.874067	1	0.874067	1	0.8111	1	0.8111	1	0.874067	1	0.8111	1	0.874067	1	0.874067	1	0.874067	1	0.874067	1	0.874067	0.666667	0.6037	1	0.874067	1	0.874067	1	0.874067	1	0.874067	0.333333	0.333333
o__Chthoniobacterales;	0.266667	0.213462	0.276923	0.220709	0.270085	0.217178	0	0	0.220513	0.176971	0.917949	0.674396	0.958974	0.753916	0.947009	0.747042	0.882051	0.696242	0.880342	0.694541	0.42906	0.338258	0.887179	0.696312	0.928205	0.733048	0.916239	0.725545	0.847863	0.66977	0.859829	0.683566	0.789744	0.627663	0.890598	0.664394	0.947009	0.73383	0.924786	0.72713	0.873504	0.675396	0.887179	0.699143	0.899145	0.691547	0.948718	0.732699	0.935043	0.738594	0.880342	0.67661	0.699145	0.551662	0.907692	0.705714	0.960684	0.750583	0.94359	0.744898	0.748718	0.58904	0.292308	0.235204
o__Chthonomonadales;	0.294118	0.238559	0.294118	0.238559	0.294118	0.238559	0	0	0.176471	0.143136	0	0	0	0	0	0	0	0	0	0	0	0	0.882353	0.662466	0.941176	0.710178	0.941176	0.721003	0.823529	0.636405	0.941176	0.721003	0.823529	0.646314	0.941176	0.721003	0.941176	0.721003	0.941176	0.721003	0.941176	0.721003	0.764706	0.609428	0	0	0	0	0	0	0	0	0	0	0.882353	0.662466	0.941176	0.710178	0.941176	0.721003	0.764706	0.577868	0.235294	0.190847
o__Cloacamonales;	0.285714	0.197466	0.285714	0.207122	0.285714	0.216778	0.25	0.18781	0.178571	0.132065	0.940476	0.696573	0.952381	0.714992	0.952381	0.716998	0.892857	0.670909	0.77381	0.584933	0.130952	0.095632	0.869048	0.638823	0.904762	0.684761	0.904762	0.693339	0.77381	0.589315	0.869048	0.664372	0.714286	0.547422	0.797619	0.58965	0.857143	0.642127	0.845238	0.638858	0.809524	0.603503	0.797619	0.602425	0.892857	0.659433	0.952381	0.705522	0.928571	0.704073	0.880952	0.640121	0.452381	0.345389	0.928571	0.567035	0.940476	0.662331	0.928571	0.699877	0.559524	0.413316	0.22619	0.177076
o__Clostridiales;	0.465657	0.326993	0.491417	0.352628	0.483029	0.35944	0.452065	0.338251	0.420013	0.317445	0.890356	0.615882	0.932608	0.667897	0.918188	0.689118	0.860117	0.615445	0.794408	0.60227	0.641502	0.488683	0.891184	0.643902	0.937502	0.687778	0.921372	0.691259	0.839275	0.627462	0.839068	0.636579	0.769968	0.58685	0.86967	0.619698	0.915935	0.661159	0.901981	0.678237	0.816932	0.584833	0.842563	0.629923	0.844324	0.60161	0.888518	0.639271	0.87257	0.6534	0.796453	0.563683	0.64668	0.488402	0.892324	0.618547	0.938874	0.666861	0.923883	0.690933	0.71767	0.531787	0.183042	0.138882
o__Coriobacteriales;	0.388193	0.318128	0.407871	0.328506	0.402504	0.331195	0.382826	0.314879	0.372093	0.3095	0.88551	0.665287	0.944544	0.759345	0.921288	0.757196	0.881932	0.707486	0.821109	0.67824	0.629696	0.517084	0.878354	0.713767	0.939177	0.764379	0.919499	0.753337	0.865832	0.709216	0.80322	0.658011	0.790698	0.653227	0.906977	0.732589	0.951699	0.769099	0.928444	0.766427	0.77102	0.615578	0.896243	0.737447	0.837209	0.665787	0.889088	0.718978	0.871199	0.71159	0.813953	0.641876	0.531306	0.431465	0.912343	0.731903	0.960644	0.779107	0.948122	0.782769	0.626118	0.511486	0.166369	0.135783
o__Corynebacteriales;	0.045455	0.013588	0.045455	0	0.045455	0.013588	0.045455	0.013588	0.045455	0.036869	0.954545	0.524918	1	0.686775	1	0.718421	0.772727	0.525715	0.772727	0.635566	0.590909	0.487873	0.909091	0.549747	0.909091	0.598124	0.909091	0.69961	0.772727	0.589006	0.772727	0.620651	0.772727	0.620651	0.954545	0.658271	1	0.679118	0.954545	0.721563	0.863636	0.584536	1	0.758431	0.727273	0.537222	0.772727	0.57409	0.772727	0.597371	0.772727	0.55081	0.363636	0.280251	0.909091	0.67633	0.954545	0.713198	0.909091	0.684695	0.5	0.367575	0.136364	0.119191
o__CPla-3;	0	0	0	0	0	0	0	0	0	0	1	0.458617	1	0.458617	1	0.458617	0.666667	0.305745	1	0.458617	0.333333	0.152872	0.666667	0.305745	0.666667	0.305745	0.666667	0.252515	0.666667	0.252515	0.666667	0.252515	0.666667	0.252515	1	0.458617	1	0.458617	1	0.458617	1	0.458617	1	0.458617	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
o__CPla_3;	0	0	0	0	0	0	0	0	0	0	1	0.458617	1	0.458617	1	0.458617	1	0.458617	1	0.458617	0.5	0.229308	1	0.378773	1	0.378773	1	0.458617	0.5	0.229308	1	0.458617	1	0.458617	1	0.378773	1	0.378773	1	0.378773	1	0.378773	1	0.378773	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
o__Cryptophyta;	0.380952	0.170909	0.428571	0.192748	0.428571	0.192748	0.404762	0.181829	0.404762	0.185631	0.833333	0.378378	0.857143	0.3931	0.857143	0.3931	0.857143	0.3931	0.809524	0.371261	0.761905	0.349423	0.904762	0.414939	0.97619	0.447697	0.97619	0.447697	0.952381	0.436778	0.97619	0.447697	0.833333	0.382181	0.071429	0.032759	0.071429	0.032759	0.071429	0.032759	0.071429	0.032759	0.071429	0.032759	0.97619	0.447697	0.928571	0.425858	0.97619	0.447697	0.880952	0.40402	0.809524	0.371261	0.02381	0.01092	0.02381	0.01092	0.02381	0.01092	0.02381	0.01092	0.02381	0.01092
o__CV90;	0.511111	0.224213	0.533333	0.244596	0.533333	0.244596	0	0	0.422222	0.193638	0	0	0	0	0	0	0	0	0	0	0	0	0.911111	0.417851	0.933333	0.428042	0.866667	0.397468	0.844444	0.387276	0.866667	0.397468	0.844444	0.387276	0.866667	0.397468	0.955556	0.438234	0.933333	0.428042	0.911111	0.417851	0.911111	0.417851	0.022222	0.010191	0.022222	0.010191	0.022222	0.010191	0.022222	0.010191	0.022222	0.010191	0.955556	0.438234	0.955556	0.438234	0.977778	0.448426	0.822222	0.377085	0.466667	0.214021
o__CW040;	0.2	0.146208	0.2	0.146208	0.2	0.146208	0.088889	0.072098	0	0	0.888889	0.593812	0.933333	0.569079	0.911111	0.615536	0	0	0.266667	0.139392	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.288889	0.139435	0.288889	0.167218	0.266667	0.150081	0	0	0.266667	0.150081	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
o__Cytophagales;	0.2421	0.181984	0.255712	0.196649	0.250365	0.193888	0.247448	0.191341	0.224113	0.173535	0.910549	0.690111	0.956733	0.74721	0.94069	0.740332	0.898882	0.701533	0.854643	0.673727	0.547399	0.432064	0.910549	0.704265	0.956247	0.747477	0.947496	0.743866	0.880895	0.691715	0.857073	0.674569	0.831794	0.655559	0.896451	0.696395	0.94069	0.733004	0.93194	0.733776	0.767137	0.596736	0.90034	0.707963	0	0	0	0	0	0	0	0	0	0	0.86631	0.64786	0.906174	0.690872	0.887701	0.693619	0.667477	0.519824	0.312591	0.242567
o__D-F10;	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0.458617	1	0.458617	1	0.458617	1	0.458617	1	0.458617	0	0	1	0.458617	1	0.458617	1	0.458617	1	0.458617	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
o__d113;	0.458333	0.210199	0.458333	0.210199	0.458333	0.210199	0	0	0	0	0.958333	0.426484	1	0.458617	1	0.458617	0	0	0.75	0.343963	0.333333	0.152872	0	0	0	0	0	0	0	0	0	0	0	0	0.791667	0.363072	0.833333	0.382181	0.833333	0.382181	0.833333	0.382181	0.75	0.343963	0.958333	0.439508	0.958333	0.439508	0.958333	0.439508	0.916667	0.420399	0.791667	0.363072	0.375	0.171981	0.416667	0.191091	0.416667	0.191091	0.333333	0.152872	0.166667	0.076436
o__d153;	0.360656	0.157885	0.42623	0.187958	0.409836	0.180439	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.901639	0.413507	0.901639	0.413507	0.885246	0.405989	0.836066	0.383434	0.442623	0.202994
o__Deferribacterales;	0.415385	0.305685	0.4	0.336454	0.430769	0.361411	0.415385	0.343196	0.4	0.333548	0.938462	0.738507	0.984615	0.836012	0.969231	0.833181	0.938462	0.805318	0.846154	0.73611	0.553846	0.481657	0.953846	0.814965	1	0.858213	0.984615	0.848565	0.830769	0.723631	0.892308	0.764977	0.846154	0.718822	0.815385	0.693791	0.907692	0.777379	0.892308	0.776452	0.753846	0.638064	0.846154	0.733203	0	0	0	0	0	0	0	0	0	0	0.892308	0.759239	0.938462	0.805393	0.923077	0.792914	0.8	0.690106	0.476923	0.401903
o__Dehalococcoidales;	0.141531	0.10441	0.143852	0.10672	0.141531	0.104837	0.12761	0.093973	0.113689	0.085135	0.87703	0.619865	0.918794	0.663169	0.902552	0.659352	0.842227	0.611415	0.559165	0.420277	0.686775	0.499479	0.893271	0.645203	0.941995	0.685186	0.902552	0.661734	0.607889	0.454601	0.856148	0.626146	0.735499	0.537183	0.647332	0.473593	0.668213	0.493128	0.658933	0.491414	0.62181	0.455455	0.600928	0.449382	0.561485	0.399058	0.591647	0.423096	0.582367	0.423681	0.526682	0.373392	0.489559	0.356091	0.758701	0.542602	0.784223	0.565902	0.781903	0.572061	0.696056	0.505064	0.183295	0.137004
o__Deinococcales;	0.263456	0.21218	0.280453	0.226488	0.274788	0.222936	0.269122	0.218848	0.249292	0.202777	0.898017	0.724418	0.951841	0.779161	0.915014	0.748233	0.88102	0.720647	0.818697	0.670097	0.696884	0.56962	0.909348	0.74523	0.96034	0.780333	0.94051	0.769997	0.875354	0.713966	0.90085	0.738323	0.807365	0.664582	0.903683	0.735407	0.943343	0.768646	0.934844	0.766444	0.858357	0.69863	0.898017	0.736052	0.858357	0.698109	0.915014	0.745627	0.886686	0.725792	0.815864	0.664164	0.736544	0.608155	0.898017	0.734461	0.946176	0.775087	0.934844	0.770094	0.793201	0.653602	0.399433	0.329345
o__Desulfarculales;	0.356164	0.257368	0.375342	0.279588	0.369863	0.279487	0.358904	0.271102	0.016438	0.013333	0.89863	0.569769	0.942466	0.699311	0.920548	0.686478	0.876712	0.652014	0.830137	0.62045	0.328767	0.246549	0.89863	0.659641	0.945205	0.697104	0.931507	0.696144	0.835616	0.623899	0.887671	0.664118	0.791781	0.592392	0.849315	0.614627	0.89589	0.653807	0.882192	0.657372	0.824658	0.595404	0.827397	0.613037	0.728767	0.536348	0.794521	0.584517	0.780822	0.579469	0.70137	0.511606	0.668493	0.497408	0.70137	0.499131	0.736986	0.541164	0.717808	0.538622	0.663014	0.496672	0.227397	0.175379
o__Desulfobacterales;	0.453406	0.32389	0.479315	0.35871	0.469703	0.360281	0.449645	0.344456	0.162557	0.122975	0.908483	0.579435	0.95445	0.713651	0.939824	0.71298	0.880067	0.660687	0.836189	0.637798	0.083159	0.065993	0.897618	0.650761	0.94066	0.700457	0.925616	0.696477	0.851233	0.639776	0.870038	0.663247	0.789386	0.603455	0.877977	0.633216	0.919766	0.671952	0.904304	0.684247	0.854158	0.623803	0.86753	0.655955	0.660259	0.493418	0.69369	0.519337	0.678646	0.518084	0.626828	0.467295	0.57501	0.441336	0.903886	0.644452	0.956958	0.697108	0.944003	0.711272	0.836607	0.628979	0.476807	0.364833
o__Desulforudales;	0	0	0	0	0	0	0	0	0	0	1	0.555014	1	0.555014	1	0.8111	1	0.555014	1	0.8111	1	0.8111	1	0.8111	1	0.8111	1	0.8111	1	0.8111	1	0.8111	1	0.555014	1	0.8111	1	0.8111	1	0.8111	1	0.8111	1	0.8111	1	0.8111	1	0.8111	0.5	0.40555	1	0.8111	0.5	0.40555	1	0.8111	1	0.8111	1	0.8111	1	0.8111	0.5	0.40555
o__Desulfovibrionales;	0.283262	0.223714	0.291845	0.233358	0.286123	0.237506	0.274678	0.22916	0.23319	0.195752	0.888412	0.665947	0.934192	0.771559	0.917024	0.757563	0.86123	0.712052	0.805436	0.664586	0.44206	0.370329	0.891273	0.73142	0.944206	0.778221	0.9299	0.769365	0.848355	0.700243	0.83691	0.692802	0.779685	0.645292	0.879828	0.715722	0.918455	0.749172	0.904149	0.745155	0.761087	0.619545	0.852647	0.701739	0.849785	0.689637	0.901288	0.732903	0.88269	0.728219	0.799714	0.648177	0.725322	0.59829	0.917024	0.744397	0.948498	0.771631	0.932761	0.769506	0.795422	0.653397	0.287554	0.237996
o__Desulfurellales;	0.193548	0.16308	0.193548	0.16308	0.193548	0.169174	0.193548	0.16308	0.129032	0.104658	0.806452	0.62842	0.903226	0.739328	0.870968	0.713164	0.903226	0.739328	0.83871	0.686999	0.096774	0.078493	0.935484	0.765493	0.967742	0.791657	0.935484	0.765493	0.903226	0.739328	0.870968	0.70707	0.741935	0.620379	0.903226	0.733235	0.967742	0.785564	0.935484	0.765493	0.903226	0.733235	0.709677	0.587963	0.16129	0.130822	0.16129	0.130822	0.16129	0.130822	0.16129	0.130822	0.16129	0.130822	0.870968	0.706913	0.967742	0.779471	0.967742	0.785564	0.870968	0.70707	0.258065	0.21541
o__Desulfurococcales;	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.93617	0.743251	1	0.82179	0.93617	0.76198	0.851064	0.69295	0.723404	0.604011	0	0	0.829787	0.587064	0.87234	0.649298	0.87234	0.702168	0.638298	0.446456	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
o__Desulfuromonadales;	0.53125	0.362214	0.557292	0.405616	0.550781	0.430443	0.540365	0.421976	0.385417	0.303869	0.923177	0.599455	0.973958	0.75417	0.957031	0.757868	0.911458	0.711449	0.852865	0.674439	0.125	0.097839	0.919271	0.672641	0.959635	0.722954	0.951823	0.734062	0.890625	0.68575	0.90625	0.711424	0.802083	0.637483	0.878906	0.626644	0.934896	0.670556	0.929688	0.727865	0.889323	0.636574	0.910156	0.711737	0.408854	0.281702	0.429688	0.300205	0.423177	0.315995	0.398438	0.268009	0.359375	0.267301	0.911458	0.668886	0.96224	0.712255	0.940104	0.729456	0.855469	0.662394	0.529948	0.412969
o__DH61;	0.115385	0.052918	0.115385	0.052918	0.115385	0.052918	0	0	0.115385	0.052918	0.942308	0.422946	1	0.449404	0.980769	0.440585	0.903846	0.405306	0.923077	0.423339	0.576923	0.264587	0.846154	0.388061	0.942308	0.432158	0.942308	0.432158	0.942308	0.432158	0.865385	0.39688	0.807692	0.370421	0.923077	0.423339	0.980769	0.449797	1	0.458617	0.730769	0.335143	0.923077	0.423339	0.596154	0.273406	0.596154	0.273406	0.596154	0.273406	0.576923	0.264587	0.538462	0.246948	0	0	0	0	0	0	0	0	0	0
o__DHVE3;	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.444444	0.20383	0.444444	0.20383	0.444444	0.20383	0	0	0.333333	0.152872	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
o__Dictyoglomales;	0.545455	0.442419	0.545455	0.442419	0.545455	0.442419	0.545455	0.442419	0.454545	0.368681	0.818182	0.589891	1	0.845445	1	0.845445	0.818182	0.697973	0.727273	0.624237	0.545455	0.476764	0.818182	0.663627	0.818182	0.6808	0.818182	0.697973	0.818182	0.697973	0.636364	0.533328	0.545455	0.442419	0.818182	0.663627	0.818182	0.663627	0.909091	0.771709	0.636364	0.516155	0.363636	0.294945	0	0	0	0	0	0	0	0	0	0	0.909091	0.737364	0.909091	0.737364	0.909091	0.737364	0.909091	0.737364	0.272727	0.238382
